Date,Route,Total trips
5/21/2024,140,1028
5/21/2024,39,4222
5/21/2024,825,0
5/21/2024,12,1851
5/21/2024,87,1397
5/21/2024,180,1268
5/21/2024,55,1392
5/21/2024,155,891
5/21/2024,196,3135
5/21/2024,37,603
5/21/2024,114,999
5/21/2024,295,78
5/21/2024,60,1735
5/21/2024,86,3112
5/21/2024,111,2661
5/21/2024,95,3186
5/21/2024,165,2732
5/21/2024,82,1331
5/21/2024,221,354
5/21/2024,126,680
5/21/2024,14,502
5/21/2024,4,794
5/21/2024,185,839
5/21/2024,853,535
5/21/2024,867,436
5/21/2024,193,1933
5/21/2024,66,791
5/21/2024,102,2184
5/21/2024,24,416
5/21/2024,19,1464
5/21/2024,198,185
5/21/2024,30,1314
5/21/2024,1,624
5/21/2024,178,675
5/21/2024,189,1085
5/21/2024,143,378
5/21/2024,79,640
5/21/2024,25,532
5/21/2024,153,826
5/21/2024,34,384
5/21/2024,9,467
5/21/2024,93,1493
5/21/2024,115,3796
5/21/2024,3,759
5/21/2024,899,272
5/21/2024,40,614
5/21/2024,8,495
5/21/2024,73,2841
5/21/2024,85,586
5/21/2024,832,222
5/21/2024,183,1194
5/21/2024,83,3771
5/21/2024,194,1025
5/21/2024,850,648
5/21/2024,123,453
5/21/2024,27,859
5/21/2024,89,3018
5/21/2024,26,904
5/21/2024,47,396
5/21/2024,117,2447
5/21/2024,186,1973
5/21/2024,813,368
5/21/2024,197,648
5/21/2024,71,1926
5/21/2024,78,2150
5/21/2024,36,1353
5/21/2024,110,4397
5/21/2024,58,606
5/21/2024,32,691
5/21/2024,132,14
5/21/2024,84,1450
5/21/2024,181,1985
5/21/2024,81,1127
5/22/2024,853,486
5/22/2024,8,2419
5/22/2024,26,870
5/22/2024,27,754
5/22/2024,809,539
5/22/2024,15,2299
5/22/2024,1,499
5/22/2024,865,424
5/22/2024,12,1931
5/22/2024,899,227
5/22/2024,832,110
5/22/2024,142,79
5/22/2024,83,3988
5/22/2024,102,1589
5/22/2024,6,1423
5/22/2024,201,0
5/22/2024,116,2755
5/22/2024,126,528
5/22/2024,74,1761
5/22/2024,37,837
5/22/2024,148,38
5/22/2024,181,2133
5/22/2024,197,428
5/22/2024,193,2128
5/22/2024,867,0
5/22/2024,58,444
5/22/2024,25,510
5/22/2024,150,244
5/22/2024,119,2207
5/22/2024,14,534
5/22/2024,141,946
5/22/2024,30,1407
5/22/2024,66,734
5/22/2024,9,490
5/22/2024,221,378
5/22/2024,39,5596
5/22/2024,84,1400
5/22/2024,82,1265
5/22/2024,104,773
5/22/2024,125,3002
5/22/2024,295,17
5/22/2024,198,240
5/22/2024,55,1616
5/22/2024,47,656
5/22/2024,111,2318
5/22/2024,110,2294
5/22/2024,856,0
5/22/2024,823,62
5/22/2024,21,1665
5/22/2024,162,1017
5/22/2024,81,1049
5/22/2024,71,1689
5/22/2024,178,786
5/22/2024,132,82
5/22/2024,78,2502
5/22/2024,51,2867
5/22/2024,95,2130
5/22/2024,49,1173
5/22/2024,103,211
5/22/2024,107,1497
5/22/2024,172,2103
5/22/2024,196,3011
5/22/2024,155,911
5/22/2024,94,1427
5/22/2024,195,859
5/22/2024,183,985
5/22/2024,36,918
5/22/2024,186,1942
5/22/2024,93,1499
5/22/2024,75,459
5/22/2024,140,998
5/22/2024,191,1034
5/22/2024,34,589
5/22/2024,124,1037
5/22/2024,60,2497
5/22/2024,85,596
5/22/2024,117,2288
5/22/2024,32,831
5/22/2024,123,500
5/22/2024,79,483
5/22/2024,153,1460
5/22/2024,189,1092
5/22/2024,115,4178
5/22/2024,68,697
5/22/2024,24,474
5/22/2024,180,1240
5/22/2024,800,265
5/22/2024,188,379
5/22/2024,185,896
5/22/2024,40,337
5/22/2024,87,1280
5/22/2024,73,3288
5/22/2024,143,386
5/22/2024,114,869
5/22/2024,86,2993
5/22/2024,50,1742
5/22/2024,3,759
5/22/2024,2,1597
5/22/2024,5,2886
5/22/2024,120,1232
5/22/2024,19,1214
5/22/2024,816,298
5/22/2024,850,592
5/22/2024,165,1463
5/22/2024,42,2111
5/22/2024,133,744
5/22/2024,4,907
5/22/2024,194,837
5/22/2024,89,3231
5/22/2024,192,922
5/22/2024,121,2774
5/22/2024,813,395
5/23/2024,85,690
5/23/2024,36,1688
5/23/2024,4,971
5/23/2024,189,1175
5/23/2024,104,852
5/23/2024,178,830
5/23/2024,116,2142
5/23/2024,295,0
5/23/2024,832,240
5/23/2024,30,1439
5/23/2024,95,2509
5/23/2024,15,2129
5/23/2024,14,486
5/23/2024,192,1074
5/23/2024,162,1195
5/23/2024,816,302
5/23/2024,50,1682
5/23/2024,94,1259
5/23/2024,39,5488
5/23/2024,185,946
5/23/2024,124,1412
5/23/2024,194,825
5/23/2024,143,228
5/23/2024,78,2359
5/23/2024,191,857
5/23/2024,120,1221
5/23/2024,180,993
5/23/2024,66,680
5/23/2024,809,584
5/23/2024,196,3068
5/23/2024,201,0
5/23/2024,8,464
5/23/2024,117,1971
5/23/2024,221,522
5/23/2024,195,587
5/23/2024,5,2910
5/23/2024,132,321
5/23/2024,867,344
5/23/2024,186,2002
5/23/2024,148,23
5/23/2024,115,3931
5/23/2024,155,809
5/23/2024,825,70
5/23/2024,68,823
5/23/2024,107,1507
5/23/2024,21,3174
5/23/2024,150,120
5/23/2024,83,4321
5/23/2024,193,2087
5/23/2024,111,2257
5/23/2024,3,702
5/23/2024,121,2293
5/23/2024,141,1045
5/23/2024,9,473
5/23/2024,25,459
5/23/2024,12,1761
5/23/2024,2,1711
5/23/2024,34,517
5/23/2024,73,3030
5/23/2024,188,216
5/23/2024,55,1390
5/23/2024,1,478
5/23/2024,32,976
5/23/2024,172,1278
5/23/2024,856,343
5/23/2024,142,83
5/23/2024,183,1324
5/23/2024,87,1481
5/23/2024,125,2610
5/23/2024,75,945
5/23/2024,74,1660
5/23/2024,93,1133
5/23/2024,153,553
5/23/2024,27,768
5/23/2024,119,1992
5/23/2024,60,1515
5/23/2024,110,3549
5/23/2024,49,1024
5/23/2024,853,486
5/23/2024,81,1251
5/23/2024,71,2379
5/23/2024,800,273
5/23/2024,165,2271
5/23/2024,123,438
5/23/2024,823,90
5/23/2024,19,2080
5/23/2024,197,625
5/23/2024,84,1383
5/23/2024,6,902
5/23/2024,114,847
5/23/2024,47,702
5/23/2024,181,2100
5/23/2024,86,2680
5/23/2024,865,458
5/23/2024,37,624
5/23/2024,40,472
5/23/2024,103,481
5/23/2024,102,1824
5/23/2024,58,487
5/23/2024,140,893
5/23/2024,24,420
5/23/2024,899,261
5/23/2024,82,1394
5/23/2024,89,2832
5/23/2024,26,713
5/23/2024,126,640
5/23/2024,51,3087
5/23/2024,813,751
5/23/2024,42,1353
5/23/2024,133,768
5/23/2024,850,397
5/23/2024,198,181
5/23/2024,79,954
5/24/2024,36,1291
5/24/2024,194,877
5/24/2024,867,269
5/24/2024,201,0
5/24/2024,162,1195
5/24/2024,111,2327
5/24/2024,71,2078
5/24/2024,68,777
5/24/2024,183,838
5/24/2024,196,3118
5/24/2024,110,2682
5/24/2024,19,2017
5/24/2024,27,758
5/24/2024,825,64
5/24/2024,165,2164
5/24/2024,95,2618
5/24/2024,193,1656
5/24/2024,185,837
5/24/2024,47,634
5/24/2024,6,1015
5/24/2024,42,1248
5/24/2024,87,1327
5/24/2024,89,2862
5/24/2024,37,555
5/24/2024,221,214
5/24/2024,153,773
5/24/2024,3,653
5/24/2024,74,1707
5/24/2024,142,47
5/24/2024,9,544
5/24/2024,24,411
5/24/2024,82,1582
5/24/2024,114,809
5/24/2024,78,3019
5/24/2024,102,2038
5/24/2024,180,1169
5/24/2024,55,1974
5/24/2024,800,203
5/24/2024,30,1026
5/24/2024,75,255
5/24/2024,117,2121
5/24/2024,32,806
5/24/2024,60,2028
5/24/2024,899,95
5/24/2024,192,998
5/24/2024,121,2959
5/24/2024,186,1845
5/24/2024,181,1947
5/24/2024,85,687
5/24/2024,104,778
5/24/2024,295,0
5/24/2024,21,3156
5/24/2024,40,377
5/24/2024,197,544
5/24/2024,79,594
5/24/2024,155,823
5/24/2024,73,2728
5/24/2024,115,3764
5/24/2024,51,3145
5/24/2024,119,1902
5/24/2024,809,583
5/24/2024,12,1839
5/24/2024,14,663
5/24/2024,8,3000
5/24/2024,191,1142
5/24/2024,58,405
5/24/2024,34,554
5/24/2024,103,548
5/24/2024,125,2568
5/24/2024,124,1125
5/24/2024,813,303
5/24/2024,86,2885
5/24/2024,132,405
5/24/2024,107,1449
5/24/2024,856,303
5/24/2024,172,1420
5/24/2024,5,2610
5/24/2024,2,1782
5/24/2024,123,585
5/24/2024,865,306
5/24/2024,25,413
5/24/2024,148,24
5/24/2024,93,1100
5/24/2024,189,1377
5/24/2024,195,584
5/24/2024,1,416
5/24/2024,39,4541
5/24/2024,94,1560
5/24/2024,150,176
5/24/2024,126,565
5/24/2024,83,4228
5/24/2024,116,2509
5/24/2024,15,1892
5/24/2024,823,84
5/24/2024,133,586
5/24/2024,143,110
5/24/2024,66,725
5/24/2024,49,962
5/24/2024,81,1171
5/24/2024,188,220
5/24/2024,50,1639
5/24/2024,26,755
5/24/2024,120,1388
5/24/2024,4,808
5/24/2024,84,1126
5/24/2024,141,1034
5/24/2024,198,174
5/24/2024,178,970
5/24/2024,140,703
5/24/2024,850,301
5/24/2024,853,415
5/24/2024,816,310
5/25/2024,185,486
5/25/2024,110,1731
5/25/2024,32,491
5/25/2024,191,871
5/25/2024,197,464
5/25/2024,172,1037
5/25/2024,95,1040
5/25/2024,178,491
5/25/2024,24,270
5/25/2024,34,269
5/25/2024,832,196
5/25/2024,865,301
5/25/2024,102,1868
5/25/2024,201,20
5/25/2024,850,235
5/25/2024,58,304
5/25/2024,181,1037
5/25/2024,140,541
5/25/2024,133,362
5/25/2024,192,1258
5/25/2024,86,2066
5/25/2024,867,329
5/25/2024,126,586
5/25/2024,66,573
5/25/2024,193,1146
5/25/2024,809,486
5/25/2024,9,371
5/25/2024,153,563
5/25/2024,2,1296
5/25/2024,14,417
5/25/2024,180,668
5/25/2024,116,1641
5/25/2024,26,612
5/25/2024,71,1389
5/25/2024,50,818
5/25/2024,75,433
5/25/2024,73,1605
5/25/2024,55,917
5/25/2024,121,2025
5/25/2024,1,350
5/25/2024,89,2324
5/25/2024,27,294
5/25/2024,899,135
5/25/2024,84,838
5/25/2024,74,929
5/25/2024,816,232
5/25/2024,165,1562
5/25/2024,123,155
5/25/2024,800,119
5/25/2024,111,1678
5/25/2024,93,787
5/25/2024,141,674
5/25/2024,19,719
5/25/2024,853,302
5/25/2024,115,2460
5/25/2024,124,778
5/25/2024,40,177
5/25/2024,150,84
5/25/2024,42,837
5/25/2024,15,1458
5/25/2024,5,2054
5/25/2024,39,3955
5/25/2024,94,480
5/25/2024,25,430
5/25/2024,12,1014
5/25/2024,823,65
5/25/2024,856,108
5/25/2024,117,1420
5/25/2024,114,26
5/25/2024,87,652
5/25/2024,21,1861
5/25/2024,198,129
5/25/2024,195,315
5/25/2024,60,1404
5/25/2024,104,557
5/25/2024,6,288
5/25/2024,107,884
5/25/2024,3,260
5/25/2024,103,532
5/25/2024,813,124
5/25/2024,37,162
5/25/2024,47,624
5/25/2024,186,1022
5/25/2024,8,284
5/25/2024,4,714
5/25/2024,120,928
5/25/2024,196,1218
5/25/2024,78,1325
5/25/2024,162,1
5/25/2024,119,1305
5/25/2024,81,681
5/25/2024,132,255
5/25/2024,49,749
5/25/2024,125,1746
5/25/2024,82,964
5/25/2024,189,992
5/25/2024,68,536
5/25/2024,51,1929
5/25/2024,188,58
5/25/2024,155,408
5/25/2024,85,503
5/25/2024,30,723
5/25/2024,83,2986
5/25/2024,183,747
5/25/2024,194,651
5/25/2024,79,583
5/26/2024,93,767
5/26/2024,8,353
5/26/2024,24,237
5/26/2024,47,610
5/26/2024,4,644
5/26/2024,850,189
5/26/2024,32,440
5/26/2024,183,703
5/26/2024,84,879
5/26/2024,78,1535
5/26/2024,68,538
5/26/2024,60,1225
5/26/2024,58,314
5/26/2024,181,964
5/26/2024,26,478
5/26/2024,809,358
5/26/2024,865,154
5/26/2024,55,786
5/26/2024,165,1591
5/26/2024,115,2197
5/26/2024,140,400
5/26/2024,86,1756
5/26/2024,81,559
5/26/2024,12,895
5/26/2024,111,1354
5/26/2024,49,643
5/26/2024,6,266
5/26/2024,180,636
5/26/2024,853,223
5/26/2024,856,122
5/26/2024,14,308
5/26/2024,117,1180
5/26/2024,82,750
5/26/2024,899,132
5/26/2024,66,688
5/26/2024,2,1337
5/26/2024,36,594
5/26/2024,116,1344
5/26/2024,79,524
5/26/2024,123,148
5/26/2024,823,28
5/26/2024,34,304
5/26/2024,193,1237
5/26/2024,74,902
5/26/2024,198,118
5/26/2024,71,1356
5/26/2024,155,430
5/26/2024,104,451
5/26/2024,1,365
5/26/2024,125,1260
5/26/2024,133,290
5/26/2024,19,686
5/26/2024,73,1388
5/26/2024,141,522
5/26/2024,813,147
5/26/2024,103,293
5/26/2024,119,1362
5/26/2024,5,1720
5/26/2024,95,1081
5/26/2024,178,555
5/26/2024,25,488
5/26/2024,121,1856
5/26/2024,102,1520
5/26/2024,3,222
5/26/2024,37,264
5/26/2024,51,2098
5/26/2024,189,698
5/26/2024,197,476
5/26/2024,832,212
5/26/2024,186,1055
5/26/2024,94,0
5/26/2024,172,1045
5/26/2024,50,720
5/26/2024,194,665
5/26/2024,87,672
5/26/2024,30,611
5/26/2024,120,802
5/26/2024,15,1356
5/26/2024,162,347
5/26/2024,816,176
5/26/2024,75,346
5/26/2024,39,3688
5/26/2024,126,551
5/26/2024,188,44
5/26/2024,40,261
5/26/2024,21,1544
5/26/2024,89,2013
5/26/2024,150,110
5/26/2024,110,1542
5/26/2024,185,496
5/26/2024,42,1193
5/26/2024,27,316
5/26/2024,192,1320
5/26/2024,83,3078
5/26/2024,85,354
5/26/2024,191,1174
5/26/2024,195,533
5/26/2024,107,678
5/26/2024,114,410
5/26/2024,153,844
5/26/2024,124,694
5/26/2024,9,437
5/26/2024,867,242
5/26/2024,132,121
5/26/2024,196,1913
5/27/2024,201,218
5/27/2024,81,734
5/27/2024,19,535
5/27/2024,37,321
5/27/2024,83,2619
5/27/2024,93,831
5/27/2024,9,412
5/27/2024,84,721
5/27/2024,117,1194
5/27/2024,899,98
5/27/2024,3,196
5/27/2024,140,286
5/27/2024,162,282
5/27/2024,153,490
5/27/2024,126,449
5/27/2024,27,208
5/27/2024,189,802
5/27/2024,30,717
5/27/2024,115,1846
5/27/2024,51,2010
5/27/2024,183,681
5/27/2024,832,151
5/27/2024,181,1145
5/27/2024,193,1022
5/27/2024,867,242
5/27/2024,124,683
5/27/2024,36,592
5/27/2024,102,1118
5/27/2024,14,297
5/27/2024,178,547
5/27/2024,47,437
5/27/2024,1,409
5/27/2024,50,854
5/27/2024,865,655
5/27/2024,107,747
5/27/2024,119,1080
5/27/2024,192,1312
5/27/2024,188,23
5/27/2024,87,651
5/27/2024,114,477
5/27/2024,123,131
5/27/2024,125,1482
5/27/2024,68,458
5/27/2024,42,968
5/27/2024,4,473
5/27/2024,94,340
5/27/2024,185,388
5/27/2024,73,1215
5/27/2024,74,789
5/27/2024,186,876
5/27/2024,165,1637
5/27/2024,75,330
5/27/2024,120,813
5/27/2024,133,309
5/27/2024,58,331
5/27/2024,95,1220
5/27/2024,180,580
5/27/2024,111,1534
5/27/2024,104,540
5/27/2024,15,1093
5/27/2024,78,1177
5/27/2024,49,473
5/27/2024,85,381
5/27/2024,150,108
5/27/2024,823,19
5/27/2024,110,1537
5/27/2024,21,1633
5/27/2024,198,144
5/27/2024,116,1387
5/27/2024,121,1738
5/27/2024,79,451
5/27/2024,132,331
5/27/2024,8,382
5/27/2024,60,1118
5/27/2024,86,1746
5/27/2024,2,1033
5/27/2024,82,696
5/27/2024,155,537
5/27/2024,66,415
5/27/2024,71,1367
5/27/2024,26,449
5/27/2024,12,1234
5/27/2024,25,370
5/27/2024,191,1203
5/27/2024,196,1671
5/27/2024,816,163
5/27/2024,103,462
5/27/2024,856,79
5/27/2024,89,1955
5/27/2024,194,598
5/27/2024,197,445
5/27/2024,195,532
5/27/2024,39,3319
5/27/2024,6,431
5/27/2024,5,1811
5/27/2024,40,311
5/27/2024,34,331
5/27/2024,141,556
5/27/2024,813,196
5/27/2024,55,729
5/27/2024,853,262
5/27/2024,809,408
5/27/2024,850,1012
5/27/2024,172,1151
5/27/2024,24,239
5/27/2024,32,511
5/28/2024,5,2492
5/28/2024,186,1889
5/28/2024,89,2862
5/28/2024,14,520
5/28/2024,51,3679
5/28/2024,221,288
5/28/2024,55,1443
5/28/2024,32,1369
5/28/2024,124,1445
5/28/2024,153,998
5/28/2024,81,1104
5/28/2024,8,328
5/28/2024,83,4278
5/28/2024,816,421
5/28/2024,87,1908
5/28/2024,82,1169
5/28/2024,185,856
5/28/2024,50,1344
5/28/2024,189,1393
5/28/2024,162,563
5/28/2024,34,564
5/28/2024,180,854
5/28/2024,155,912
5/28/2024,196,2961
5/28/2024,865,508
5/28/2024,121,2856
5/28/2024,30,1447
5/28/2024,94,1398
5/28/2024,60,1786
5/28/2024,110,2035
5/28/2024,116,2245
5/28/2024,192,1234
5/28/2024,24,423
5/28/2024,85,760
5/28/2024,198,164
5/28/2024,123,401
5/28/2024,172,1927
5/28/2024,832,236
5/28/2024,899,107
5/28/2024,114,782
5/28/2024,295,0
5/28/2024,6,1081
5/28/2024,71,2284
5/28/2024,9,394
5/28/2024,111,2136
5/28/2024,75,569
5/28/2024,42,1585
5/28/2024,26,807
5/28/2024,191,1101
5/28/2024,78,2511
5/28/2024,37,519
5/28/2024,181,1707
5/28/2024,49,904
5/28/2024,178,903
5/28/2024,4,1060
5/28/2024,104,832
5/28/2024,39,4005
5/28/2024,47,788
5/28/2024,141,1028
5/28/2024,84,1438
5/28/2024,95,2549
5/28/2024,867,406
5/28/2024,809,538
5/28/2024,2,1571
5/28/2024,143,257
5/28/2024,197,451
5/28/2024,125,3036
5/28/2024,195,828
5/28/2024,813,331
5/28/2024,119,1810
5/28/2024,3,660
5/28/2024,117,2368
5/28/2024,79,657
5/28/2024,19,1819
5/28/2024,133,710
5/28/2024,148,33
5/28/2024,74,1649
5/28/2024,102,1846
5/28/2024,142,84
5/28/2024,15,2132
5/28/2024,823,76
5/28/2024,183,1219
5/28/2024,103,547
5/28/2024,40,708
5/28/2024,36,516
5/28/2024,12,1503
5/28/2024,93,1258
5/28/2024,25,479
5/28/2024,194,899
5/28/2024,132,479
5/28/2024,115,3555
5/28/2024,850,537
5/28/2024,165,2648
5/28/2024,150,113
5/28/2024,86,2865
5/28/2024,73,3066
5/28/2024,140,735
5/28/2024,193,1844
5/28/2024,853,492
5/28/2024,800,245
5/28/2024,58,437
5/28/2024,21,2268
5/28/2024,120,1525
5/28/2024,107,1537
5/28/2024,126,654
5/28/2024,68,758
5/28/2024,856,356
5/28/2024,1,573
5/28/2024,188,369
5/28/2024,66,790
5/28/2024,27,582
5/29/2024,809,613
5/29/2024,66,773
5/29/2024,102,2050
5/29/2024,191,1373
5/29/2024,26,838
5/29/2024,3,559
5/29/2024,107,1498
5/29/2024,115,3696
5/29/2024,25,418
5/29/2024,95,2731
5/29/2024,68,803
5/29/2024,78,1238
5/29/2024,153,997
5/29/2024,140,1029
5/29/2024,196,3040
5/29/2024,197,483
5/29/2024,856,411
5/29/2024,79,1255
5/29/2024,155,1042
5/29/2024,21,2823
5/29/2024,39,4601
5/29/2024,148,0
5/29/2024,172,1482
5/29/2024,58,562
5/29/2024,132,504
5/29/2024,186,1970
5/29/2024,73,3096
5/29/2024,178,808
5/29/2024,84,1434
5/29/2024,198,156
5/29/2024,120,868
5/29/2024,124,1175
5/29/2024,74,1834
5/29/2024,116,2305
5/29/2024,104,435
5/29/2024,143,417
5/29/2024,4,750
5/29/2024,83,3861
5/29/2024,103,651
5/29/2024,121,2680
5/29/2024,165,3064
5/29/2024,899,220
5/29/2024,24,380
5/29/2024,813,340
5/29/2024,189,963
5/29/2024,71,2074
5/29/2024,853,416
5/29/2024,89,2930
5/29/2024,816,326
5/29/2024,81,1119
5/29/2024,86,2725
5/29/2024,8,580
5/29/2024,14,604
5/29/2024,800,25
5/29/2024,201,0
5/29/2024,162,506
5/29/2024,75,856
5/29/2024,850,549
5/29/2024,188,368
5/29/2024,142,70
5/29/2024,123,468
5/29/2024,119,2363
5/29/2024,150,209
5/29/2024,93,1249
5/29/2024,126,574
5/29/2024,49,1170
5/29/2024,823,62
5/29/2024,19,2433
5/29/2024,34,590
5/29/2024,42,1608
5/29/2024,125,3605
5/29/2024,193,2263
5/29/2024,85,961
5/29/2024,832,209
5/29/2024,181,2411
5/29/2024,50,1532
5/29/2024,1,608
5/29/2024,37,569
5/29/2024,180,1106
5/29/2024,6,1051
5/29/2024,192,1057
5/29/2024,194,850
5/29/2024,47,781
5/29/2024,185,926
5/29/2024,111,2283
5/29/2024,5,2537
5/29/2024,60,1700
5/29/2024,27,449
5/29/2024,195,889
5/29/2024,82,1783
5/29/2024,32,817
5/29/2024,30,1356
5/29/2024,183,1179
5/29/2024,15,1803
5/29/2024,141,958
5/29/2024,117,2281
5/29/2024,36,1692
5/29/2024,865,342
5/29/2024,2,1729
5/29/2024,9,603
5/29/2024,221,236
5/29/2024,133,629
5/29/2024,12,1369
5/29/2024,40,634
5/29/2024,51,3822
5/29/2024,87,1665
5/29/2024,110,3559
5/29/2024,55,1534
5/29/2024,114,861
5/29/2024,94,1003
5/29/2024,867,474
5/29/2024,295,51
5/30/2024,14,660
5/30/2024,181,2227
5/30/2024,856,336
5/30/2024,6,784
5/30/2024,9,524
5/30/2024,81,1077
5/30/2024,192,990
5/30/2024,119,1738
5/30/2024,49,995
5/30/2024,102,2151
5/30/2024,58,592
5/30/2024,865,339
5/30/2024,26,863
5/30/2024,180,1180
5/30/2024,32,897
5/30/2024,809,542
5/30/2024,143,329
5/30/2024,25,221
5/30/2024,40,755
5/30/2024,191,1307
5/30/2024,85,693
5/30/2024,30,1396
5/30/2024,74,1670
5/30/2024,89,3470
5/30/2024,195,821
5/30/2024,39,5104
5/30/2024,823,82
5/30/2024,79,886
5/30/2024,813,298
5/30/2024,185,1035
5/30/2024,73,2859
5/30/2024,832,272
5/30/2024,853,434
5/30/2024,133,609
5/30/2024,1,251
5/30/2024,5,3247
5/30/2024,186,1842
5/30/2024,116,2481
5/30/2024,104,488
5/30/2024,295,0
5/30/2024,107,1457
5/30/2024,114,908
5/30/2024,825,72
5/30/2024,800,246
5/30/2024,188,427
5/30/2024,82,1467
5/30/2024,193,1533
5/30/2024,19,1474
5/30/2024,42,1574
5/30/2024,141,939
5/30/2024,94,1647
5/30/2024,93,1513
5/30/2024,2,1742
5/30/2024,132,139
5/30/2024,8,1235
5/30/2024,189,1011
5/30/2024,36,809
5/30/2024,125,2753
5/30/2024,95,2259
5/30/2024,47,979
5/30/2024,197,385
5/30/2024,140,747
5/30/2024,75,354
5/30/2024,66,1654
5/30/2024,115,3950
5/30/2024,50,1347
5/30/2024,27,702
5/30/2024,126,564
5/30/2024,183,412
5/30/2024,24,415
5/30/2024,12,2165
5/30/2024,201,48
5/30/2024,899,222
5/30/2024,162,1080
5/30/2024,117,2098
5/30/2024,86,3061
5/30/2024,150,110
5/30/2024,196,2915
5/30/2024,78,2751
5/30/2024,124,1041
5/30/2024,123,498
5/30/2024,111,2312
5/30/2024,60,1817
5/30/2024,83,4869
5/30/2024,103,387
5/30/2024,850,473
5/30/2024,4,989
5/30/2024,110,3434
5/30/2024,867,688
5/30/2024,178,766
5/30/2024,142,90
5/30/2024,198,92
5/30/2024,87,1722
5/30/2024,148,17
5/30/2024,34,570
5/30/2024,71,2138
5/30/2024,55,1544
5/30/2024,221,158
5/30/2024,165,2532
5/30/2024,51,3402
5/30/2024,121,2677
5/30/2024,3,841
5/30/2024,21,2752
5/30/2024,194,903
5/30/2024,37,611
5/30/2024,172,1934
5/30/2024,816,421
5/30/2024,155,954
5/30/2024,84,1324
5/30/2024,120,1354
5/30/2024,15,2315
5/30/2024,68,876
5/30/2024,153,735
5/31/2024,30,1357
5/31/2024,81,1087
5/31/2024,162,1089
5/31/2024,142,54
5/31/2024,84,1258
5/31/2024,66,908
5/31/2024,50,1590
5/31/2024,9,506
5/31/2024,19,2322
5/31/2024,832,296
5/31/2024,119,2091
5/31/2024,102,2102
5/31/2024,74,1923
5/31/2024,58,710
5/31/2024,850,421
5/31/2024,21,2551
5/31/2024,36,1357
5/31/2024,143,271
5/31/2024,2,1650
5/31/2024,111,2063
5/31/2024,193,1789
5/31/2024,60,2126
5/31/2024,104,593
5/31/2024,82,1770
5/31/2024,39,4699
5/31/2024,172,1536
5/31/2024,103,727
5/31/2024,107,1710
5/31/2024,78,2730
5/31/2024,165,3209
5/31/2024,24,405
5/31/2024,197,369
5/31/2024,32,924
5/31/2024,178,776
5/31/2024,110,3186
5/31/2024,181,2366
5/31/2024,25,530
5/31/2024,120,1219
5/31/2024,192,1429
5/31/2024,132,381
5/31/2024,89,3061
5/31/2024,75,791
5/31/2024,15,2283
5/31/2024,194,947
5/31/2024,115,4081
5/31/2024,95,2528
5/31/2024,71,2184
5/31/2024,155,814
5/31/2024,26,878
5/31/2024,191,1244
5/31/2024,825,129
5/31/2024,117,2224
5/31/2024,34,589
5/31/2024,189,1252
5/31/2024,148,26
5/31/2024,79,978
5/31/2024,12,1497
5/31/2024,49,1090
5/31/2024,114,924
5/31/2024,150,211
5/31/2024,42,1739
5/31/2024,4,1044
5/31/2024,68,1005
5/31/2024,198,110
5/31/2024,185,866
5/31/2024,853,441
5/31/2024,201,63
5/31/2024,47,687
5/31/2024,27,692
5/31/2024,83,4849
5/31/2024,55,1516
5/31/2024,196,1925
5/31/2024,899,177
5/31/2024,8,540
5/31/2024,856,292
5/31/2024,221,420
5/31/2024,141,1056
5/31/2024,40,936
5/31/2024,51,3506
5/31/2024,3,472
5/31/2024,86,3033
5/31/2024,809,647
5/31/2024,183,1076
5/31/2024,126,574
5/31/2024,813,363
5/31/2024,124,1262
5/31/2024,180,1239
5/31/2024,14,564
5/31/2024,867,562
5/31/2024,93,1261
5/31/2024,5,3072
5/31/2024,116,2070
5/31/2024,188,397
5/31/2024,800,220
5/31/2024,865,275
5/31/2024,1,626
5/31/2024,6,1075
5/31/2024,85,445
5/31/2024,195,957
5/31/2024,125,3654
5/31/2024,816,341
5/31/2024,87,1725
5/31/2024,73,3244
5/31/2024,37,507
5/31/2024,94,935
5/31/2024,121,2972
5/31/2024,123,523
5/31/2024,133,713
5/31/2024,295,0
5/31/2024,186,1957
5/31/2024,823,79
5/31/2024,140,765
5/31/2024,153,937
6/1/2024,50,232
6/1/2024,162,458
6/1/2024,60,1265
6/1/2024,816,214
6/1/2024,84,716
6/1/2024,27,261
6/1/2024,5,2223
6/1/2024,132,160
6/1/2024,36,679
6/1/2024,12,1081
6/1/2024,124,688
6/1/2024,867,338
6/1/2024,196,2121
6/1/2024,1,290
6/1/2024,193,1206
6/1/2024,850,282
6/1/2024,32,608
6/1/2024,73,1724
6/1/2024,172,924
6/1/2024,197,395
6/1/2024,153,670
6/1/2024,853,333
6/1/2024,49,697
6/1/2024,116,1620
6/1/2024,800,157
6/1/2024,66,648
6/1/2024,188,70
6/1/2024,21,2443
6/1/2024,856,221
6/1/2024,40,287
6/1/2024,81,721
6/1/2024,117,1547
6/1/2024,85,483
6/1/2024,9,478
6/1/2024,51,2296
6/1/2024,82,822
6/1/2024,185,643
6/1/2024,899,157
6/1/2024,47,596
6/1/2024,832,184
6/1/2024,189,680
6/1/2024,83,2963
6/1/2024,165,2065
6/1/2024,30,840
6/1/2024,107,946
6/1/2024,68,635
6/1/2024,6,532
6/1/2024,87,814
6/1/2024,125,2012
